Title,Certificate,Rating,Metascore,Scaled Rating,ScaledRating
Killer Klowns from Outer Space,UA,6.2,43.0,62.0,62.0
Inferno,UA,6.2,42.0,62.0,62.0
Deadfall,R,6.2,52.0,62.0,62.0
Nightwatch,R,6.2,40.0,62.0,62.0
The Wolf of Snow Hollow,R,6.2,67.0,62.0,62.0
Moonraker,A,6.2,66.0,62.0,62.0
Villains,R,6.2,63.0,62.0,62.0
Sleepaway Camp,A,6.2,58.0,62.0,62.0
Easy Money,U,6.2,48.0,62.0,62.0
Scary Stories to Tell in the Dark,UA,6.2,61.0,62.0,62.0
The Toxic Avenger,A,6.2,42.0,62.0,62.0
For Love or Money,U,6.2,42.0,62.0,62.0
Taken 2,A,6.2,45.0,62.0,62.0
Mama,A,6.2,57.0,62.0,62.0
The Beastmaster,U,6.2,18.0,62.0,62.0
Fear Street: 1994,18,6.2,67.0,62.0,62.0
Austin Powers in Goldmember,UA,6.2,62.0,62.0,62.0
The Thing,A,6.2,49.0,62.0,62.0
Dracula Untold,UA,6.2,40.0,62.0,62.0
Murder by Numbers,A,6.2,50.0,62.0,62.0
"New York, I Love You",R,6.2,49.0,62.0,62.0
Heartbreakers,PG-13,6.2,47.0,62.0,62.0
Mother's Day,R,6.2,34.0,62.0,62.0
London Boulevard,R,6.2,52.0,62.0,62.0
The Texas Chainsaw Massacre,A,6.2,38.0,62.0,62.0
3 Days to Kill,A,6.2,40.0,62.0,62.0
Why Him?,UA 16+,6.2,39.0,62.0,62.0
Fun with Dick and Jane,UA,6.2,47.0,62.0,62.0
Casper,U,6.2,49.0,62.0,62.0
In the Shadow of the Moon,16,6.2,48.0,62.0,62.0
Reign of Fire,UA,6.2,39.0,62.0,62.0
Untraceable,R,6.2,32.0,62.0,62.0
Rush Hour 3,UA,6.2,44.0,62.0,62.0
Black Box,16,6.2,62.0,62.0,62.0
Time Trap,Not Rated,6.2,46.0,62.0,62.0
The Two Faces of January,PG-13,6.2,66.0,62.0,62.0
Alice Through the Looking Glass,U,6.2,34.0,62.0,62.0
Monkey Shines,A,6.2,71.0,62.0,62.0
Tower Heist,A,6.2,59.0,62.0,62.0
Idle Hands,R,6.2,31.0,62.0,62.0
Step Up 3D,UA,6.2,45.0,62.0,62.0
Vacancy,UA,6.2,54.0,62.0,62.0
Tamara Drewe,UA,6.2,64.0,62.0,62.0
Lions for Lambs,UA,6.2,47.0,62.0,62.0
Night at the Museum: Secret of the Tomb,U,6.2,47.0,62.0,62.0
Eight for Silver,R,6.2,62.0,62.0,62.0
Message in a Bottle,UA,6.2,40.0,62.0,62.0
Lovelace,Not Rated,6.2,51.0,62.0,62.0
Hounddog,R,6.2,31.0,62.0,62.0
Surviving the Game,R,6.2,41.0,62.0,62.0
It Comes at Night,Not Rated,6.2,78.0,62.0,62.0
Mad Max Beyond Thunderdome,U,6.2,71.0,62.0,62.0
A Night at the Roxbury,UA,6.2,26.0,62.0,62.0
Gleaming the Cube,U,6.2,40.0,62.0,62.0
Loaded Weapon 1,UA,6.2,30.0,62.0,62.0
Uptown Girls,PG-13,6.2,33.0,62.0,62.0
Maggie Moore(s),R,6.2,43.0,62.0,62.0
The Saint,A,6.2,50.0,62.0,62.0
Destroyer,A,6.2,62.0,62.0,62.0
The Cannonball Run,U,6.2,28.0,62.0,62.0
Killing Them Softly,A,6.2,64.0,62.0,62.0
Deliver Us from Evil,A,6.2,40.0,62.0,62.0
Just Friends,UA,6.2,47.0,62.0,62.0
Maggie's Plan,R,6.2,76.0,62.0,62.0
Ricky Stanicky,R,6.2,44.0,62.0,62.0
City Hall,U,6.2,62.0,62.0,62.0
Color Out of Space,UA,6.2,70.0,62.0,62.0
Thor: Love and Thunder,UA,6.2,57.0,62.0,62.0
Renaissance Man,PG-13,6.2,44.0,62.0,62.0
Next,UA,6.2,42.0,62.0,62.0
Krampus,PG-13,6.2,49.0,62.0,62.0
Knowing,UA,6.2,41.0,62.0,62.0
Bad Moms,18,6.2,60.0,62.0,62.0
Emergency,A,6.2,73.0,62.0,62.0
Airheads,A,6.2,46.0,62.0,62.0
The Persian Version,R,6.2,61.0,62.0,62.0
Prime,PG-13,6.2,58.0,62.0,62.0
Terminator: Dark Fate,UA,6.2,54.0,62.0,62.0
Beerfest,R,6.2,46.0,62.0,62.0
Dick Tracy,U,6.2,68.0,62.0,62.0
Lady and the Tramp,PG,6.2,48.0,62.0,62.0
Tulip Fever,R,6.2,38.0,62.0,62.0
Romance & Cigarettes,R,6.2,55.0,62.0,62.0
Palo Alto,R,6.2,69.0,62.0,62.0
The Amityville Horror,A,6.2,28.0,62.0,62.0
Someone Great,R,6.2,63.0,62.0,62.0
Turner & Hooch,U,6.2,36.0,62.0,62.0
The Whole Truth,A,6.2,46.0,62.0,62.0
The Wall,R,6.2,57.0,62.0,62.0
National Lampoon's European Vacation,U,6.2,47.0,62.0,62.0
The Devil's Own,A,6.2,52.0,62.0,62.0
For Colored Girls,R,6.2,50.0,62.0,62.0
Two for the Money,UA,6.2,50.0,62.0,62.0
Shanghai Knights,UA,6.2,58.0,62.0,62.0
American Assassin,R,6.2,45.0,62.0,62.0
Youngblood,Not Rated,6.2,51.0,62.0,62.0
Down Periscope,U,6.2,39.0,62.0,62.0
The Greatest Hits,PG-13,6.2,50.0,62.0,62.0
Eye for an Eye,R,6.2,25.0,62.0,62.0
The Fifth Estate,UA,6.2,49.0,62.0,62.0
Billy Jack,A,6.2,50.0,62.0,62.0
The Card Counter,R,6.2,78.0,62.0,62.0
Lost Girls,R,6.2,67.0,62.0,62.0
Twins,U,6.2,50.0,62.0,62.0
The Karate Kid,U,6.2,61.0,62.0,62.0
Last Knights,R,6.2,27.0,62.0,62.0
Stuber,A,6.2,42.0,62.0,62.0
Billy Lynn's Long Halftime Walk,A,6.2,53.0,62.0,62.0
The Nanny Diaries,PG-13,6.2,46.0,62.0,62.0
My Friend Dahmer,R,6.2,68.0,62.0,62.0
Ricochet,R,6.2,49.0,62.0,62.0
Insurgent,UA,6.2,42.0,62.0,62.0
Takers,PG-13,6.2,45.0,62.0,62.0
"As Above, So Below",16,6.2,39.0,62.0,62.0
Synchronic,18,6.2,64.0,62.0,62.0
Cars 2,U,6.2,57.0,62.0,62.0
Alone,18,6.2,70.0,62.0,62.0
Flashdance,UA,6.2,39.0,62.0,62.0
W.E.,R,6.2,37.0,62.0,62.0
Fantastic Beasts: The Secrets of Dumbledore,UA,6.2,47.0,62.0,62.0
The Mirror Crack'd,U,6.2,47.0,62.0,62.0
Pumpkinhead,A,6.2,47.0,62.0,62.0
1922,18,6.2,70.0,62.0,62.0
Private Benjamin,A,6.2,59.0,62.0,62.0
Hard Target,A,6.2,63.0,62.0,62.0
Men in Black II,UA,6.2,49.0,62.0,62.0
Little Big League,PG,6.2,57.0,62.0,62.0
American Mary,R,6.2,46.0,62.0,62.0
Frontière(s),A,6.2,44.0,62.0,62.0
Peter Rabbit 2: The Runaway,7,6.2,43.0,62.0,62.0
Astro Boy,U,6.2,53.0,62.0,62.0
Bodies Bodies Bodies,13,6.2,69.0,62.0,62.0
Hummingbird,A,6.2,43.0,62.0,62.0
Fear,Not Rated,6.2,51.0,62.0,62.0
TMNT,PG,6.2,41.0,62.0,62.0
Step Up 2: The Streets,U,6.2,50.0,62.0,62.0
This Is 40,A,6.2,59.0,62.0,62.0
After the Sunset,PG-13,6.2,38.0,62.0,62.0
War,R,6.2,36.0,62.0,62.0
Black Sheep,U,6.2,34.0,62.0,62.0
Case 39,UA,6.2,25.0,62.0,62.0
Wonder Wheel,PG-13,6.2,46.0,62.0,62.0
Blockers,Not Rated,6.2,69.0,62.0,62.0
The Amazing Maurice,PG,6.2,53.0,62.0,62.0
Welcome to Marwen,PG-13,6.2,40.0,62.0,62.0
Femme Fatale,R,6.2,60.0,62.0,62.0
Adoration,R,6.2,37.0,62.0,62.0
Transformers: Dark of the Moon,UA,6.2,42.0,62.0,62.0
Kung Pow: Enter the Fist,PG-13,6.2,14.0,62.0,62.0
Ali G Indahouse,UA,6.2,46.0,62.0,62.0
Sergio,18,6.2,55.0,62.0,62.0
The Legend of Tarzan,UA,6.2,44.0,62.0,62.0
Our Kind of Traitor,R,6.2,57.0,62.0,62.0
The Arrival,PG-13,6.2,56.0,62.0,62.0
Eraser,A,6.2,56.0,62.0,62.0
Belly,R,6.2,36.0,62.0,62.0
Saw III,A,6.2,48.0,62.0,62.0
Out Cold,PG-13,6.2,22.0,62.0,62.0
Girls Trip,R,6.2,71.0,62.0,62.0
Jayne Mansfield's Car,R,6.2,48.0,62.0,62.0
How High,R,6.2,29.0,62.0,62.0
Man of the Year,PG-13,6.2,39.0,62.0,62.0
Wall Street: Money Never Sleeps,PG-13,6.2,59.0,62.0,62.0
The Deep,U,6.2,41.0,62.0,62.0
Save the Last Dance,U,6.2,53.0,62.0,62.0
Johnny English Strikes Again,UA,6.2,39.0,62.0,62.0
Fighter,UA,6.2,63.0,62.0,62.0
Solaris,U,6.2,67.0,62.0,62.0
Shall We Dance?,PG-13,6.2,47.0,62.0,62.0
Spooks: The Greater Good,R,6.2,47.0,62.0,62.0
6 Days,R,6.2,36.0,62.0,62.0
Ouija: Origin of Evil,A,6.2,65.0,62.0,62.0
Stigmata,R,6.2,28.0,62.0,62.0
Good Joe Bell,Not Rated,6.2,54.0,62.0,62.0
Malignant,A,6.2,51.0,62.0,62.0
Amazon Women on the Moon,U,6.2,42.0,62.0,62.0
Feast,R,6.2,43.0,62.0,62.0
The Ladykillers,R,6.2,56.0,62.0,62.0
Gods and Generals,PG-13,6.2,30.0,62.0,62.0
I Spit on Your Grave,R,6.2,27.0,62.0,62.0
Diary of a Wimpy Kid,PG,6.2,56.0,62.0,62.0
The Human Stain,R,6.2,57.0,62.0,62.0
Jack Ryan: Shadow Recruit,UA,6.2,57.0,62.0,62.0
Before I Wake,16,6.2,68.0,62.0,62.0
Birth/Rebirth,R,6.2,78.0,62.0,62.0
Fever Pitch,U,6.2,56.0,62.0,62.0
Jeepers Creepers,A,6.2,49.0,62.0,62.0
The Outsider,18,6.2,30.0,62.0,62.0
Meatballs,U,6.2,60.0,62.0,62.0
Cat People,A,6.2,61.0,62.0,62.0
Clerks III,R,6.2,50.0,62.0,62.0
Kindergarten Cop,U,6.2,61.0,62.0,62.0
Dark Places,R,6.2,39.0,62.0,62.0
The Big Year,UA,6.2,53.0,62.0,62.0
Dream Lover,Not Rated,6.2,62.0,62.0,62.0
The Catcher Was a Spy,Not Rated,6.2,49.0,62.0,62.0
Hackers,U,6.2,46.0,62.0,62.0
Indiana Jones and the Kingdom of the Crystal Skull,U,6.2,65.0,62.0,62.0
300: Rise of an Empire,R,6.2,48.0,62.0,62.0
Land of the Dead,A,6.2,71.0,62.0,62.0
Trainwreck,16,6.2,75.0,62.0,62.0
Keanu,R,6.2,63.0,62.0,62.0
Despicable Me 3,U,6.2,49.0,62.0,62.0
Crisis,R,6.2,41.0,62.0,62.0
Innocent Blood,UA,6.2,44.0,62.0,62.0
Disclosure,UA,6.2,58.0,62.0,62.0
Black Adam,UA,6.2,41.0,62.0,62.0
Fritz the Cat,A,6.2,54.0,62.0,62.0
Total Recall,UA,6.2,43.0,62.0,62.0
Angels in the Outfield,PG,6.2,44.0,62.0,62.0
Maps to the Stars,R,6.2,68.0,62.0,62.0
Happy Death Day 2 U,UA,6.2,57.0,62.0,62.0
Colossal,13,6.2,70.0,62.0,62.0
The Hummingbird Project,R,6.2,58.0,62.0,62.0
Lansky,R,6.2,45.0,62.0,62.0
The Eagle,PG-13,6.2,55.0,62.0,62.0
The Sisterhood of the Traveling Pants 2,UA,6.2,63.0,62.0,62.0
A Million Little Pieces,R,6.2,45.0,62.0,62.0
Deep Impact,UA,6.2,40.0,62.0,62.0
The Rocker,PG-13,6.2,53.0,62.0,62.0
Resident Evil: Extinction,A,6.2,41.0,62.0,62.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,6.2,54.0,62.0,62.0
Dick,PG-13,6.2,65.0,62.0,62.0
Alien Resurrection,A,6.2,62.0,62.0,62.0
Sweet Home Alabama,U,6.2,45.0,62.0,62.0
We Are Your Friends,R,6.2,46.0,62.0,62.0
No Strings Attached,A,6.2,50.0,62.0,62.0
The Five-Year Engagement,UA,6.2,62.0,62.0,62.0
Taking Lives,R,6.2,38.0,62.0,62.0
Endless Love,13,6.2,30.0,62.0,62.0
Lionheart,A,6.2,41.0,62.0,62.0
Old Dads,R,6.2,42.0,62.0,62.0
Sydney White,U,6.2,45.0,62.0,62.0
Wayne's World 2,U,6.2,60.0,62.0,62.0
47 Ronin,UA,6.2,28.0,62.0,62.0
Scream 4,A,6.2,52.0,62.0,62.0
Vanity Fair,PG-13,6.2,53.0,62.0,62.0
Bob Marley: One Love,PG-13,6.3,43.0,63.0,63.0
Creep,R,6.3,74.0,63.0,63.0
Dark Skies,PG-13,6.3,50.0,63.0,63.0
Breakthrough,PG,6.3,46.0,63.0,63.0
License to Drive,U,6.3,36.0,63.0,63.0
Going the Distance,R,6.3,51.0,63.0,63.0
Dumbo,U,6.3,51.0,63.0,63.0
King Arthur,UA,6.3,46.0,63.0,63.0
Rabid,Not Rated,6.3,56.0,63.0,63.0
Radioactive,PG-13,6.3,56.0,63.0,63.0
Once Upon a Time in Mexico,UA,6.3,56.0,63.0,63.0
Throw Momma from the Train,A,6.3,56.0,63.0,63.0
The Beautiful Game,PG-13,6.3,60.0,63.0,63.0
Celebrity,R,6.3,42.0,63.0,63.0
No Reservations,PG,6.3,50.0,63.0,63.0
Blades of Glory,U,6.3,64.0,63.0,63.0
While We're Young,R,6.3,77.0,63.0,63.0
Jack the Giant Slayer,UA,6.3,51.0,63.0,63.0
The Loft,R,6.3,24.0,63.0,63.0
Third Person,R,6.3,38.0,63.0,63.0
The Angry Birds Movie,UA,6.3,43.0,63.0,63.0
Zathura: A Space Adventure,UA,6.3,67.0,63.0,63.0
White House Down,UA,6.3,52.0,63.0,63.0
Airborne,PG,6.3,28.0,63.0,63.0
Henry & June,Not Rated,6.3,62.0,63.0,63.0
Flightplan,U,6.3,53.0,63.0,63.0
Don't Say a Word,U,6.3,38.0,63.0,63.0
Repo Men,UA,6.3,32.0,63.0,63.0
Free Fire,UA,6.3,63.0,63.0,63.0
Surrogates,UA,6.3,45.0,63.0,63.0
Romy and Michele's High School Reunion,R,6.3,60.0,63.0,63.0
Country Strong,PG-13,6.3,45.0,63.0,63.0
Great Balls of Fire!,U,6.3,49.0,63.0,63.0
Johnny English,U,6.3,51.0,63.0,63.0
Ninja Assassin,R,6.3,34.0,63.0,63.0
Terminator Genisys,UA,6.3,38.0,63.0,63.0
The Fury,A,6.3,64.0,63.0,63.0
The Shack,PG-13,6.3,32.0,63.0,63.0
Waterworld,UA,6.3,56.0,63.0,63.0
The Many Saints of Newark,R,6.3,60.0,63.0,63.0
Hours,UA,6.3,55.0,63.0,63.0
Charlotte's Web,U,6.3,68.0,63.0,63.0
The Deep End of the Ocean,UA,6.3,45.0,63.0,63.0
Over the Moon,7,6.3,60.0,63.0,63.0
The Ritual,18,6.3,57.0,63.0,63.0
Dune,U,6.3,41.0,63.0,63.0
The Visit,A,6.3,55.0,63.0,63.0
Freaky Friday,U,6.3,51.0,63.0,63.0
Rock Star,UA,6.3,54.0,63.0,63.0
Maze Runner: The Scorch Trials,UA,6.3,43.0,63.0,63.0
The Heart Is Deceitful Above All Things,Not Rated,6.3,27.0,63.0,63.0
No One Will Save You,PG-13,6.3,60.0,63.0,63.0
In the Land of Saints & Sinners,R,6.3,60.0,63.0,63.0
Demon Seed,A,6.3,55.0,63.0,63.0
The Little Rascals,U,6.3,45.0,63.0,63.0
Mary Queen of Scots,A,6.3,60.0,63.0,63.0
Chemical Hearts,16,6.3,57.0,63.0,63.0
About Last Night...,U,6.3,70.0,63.0,63.0
The Shallows,A,6.3,59.0,63.0,63.0
Shivers,Not Rated,6.3,58.0,63.0,63.0
Death to Smoochy,R,6.3,38.0,63.0,63.0
Sleeping with the Enemy,A,6.3,48.0,63.0,63.0
The Miracle Club,PG-13,6.3,49.0,63.0,63.0
Gedo senki,U,6.3,47.0,63.0,63.0
M3GAN,A,6.3,72.0,63.0,63.0
"Everything, Everything",UA,6.3,52.0,63.0,63.0
The Internship,UA,6.3,42.0,63.0,63.0
On Chesil Beach,R,6.3,62.0,63.0,63.0
Kung Fu Panda 4,PG,6.3,54.0,63.0,63.0
The November Man,A,6.3,38.0,63.0,63.0
The BFG,UA,6.3,66.0,63.0,63.0
Crooked House,13,6.3,59.0,63.0,63.0
Chloe,All,6.3,49.0,63.0,63.0
Annette,18,6.3,67.0,63.0,63.0
Funny People,R,6.3,60.0,63.0,63.0
The Comfort of Strangers,R,6.3,61.0,63.0,63.0
Guns Akimbo,A,6.3,42.0,63.0,63.0
W.,UA,6.3,56.0,63.0,63.0
Diary of a Wimpy Kid: Dog Days,PG,6.3,54.0,63.0,63.0
The American,A,6.3,61.0,63.0,63.0
Gung Ho,U,6.3,48.0,63.0,63.0
Paranormal Activity,UA,6.3,68.0,63.0,63.0
The Blob,A,6.3,58.0,63.0,63.0
Love Hard,13,6.3,42.0,63.0,63.0
Take Me Home Tonight,R,6.3,42.0,63.0,63.0
Mindhunters,R,6.3,33.0,63.0,63.0
Nordsjøen,UA 16+,6.3,46.0,63.0,63.0
The Family Stone,U,6.3,56.0,63.0,63.0
Elizabethtown,PG-13,6.3,45.0,63.0,63.0
The Nest,R,6.3,81.0,63.0,63.0
How the Grinch Stole Christmas,U,6.3,46.0,63.0,63.0
Prospect,R,6.3,68.0,63.0,63.0
Irena's Vow,R,6.3,77.0,63.0,63.0
High Strung,PG,6.3,48.0,63.0,63.0
Entrapment,U,6.3,54.0,63.0,63.0
The House of the Devil,R,6.3,73.0,63.0,63.0
2 Hearts,PG-13,6.3,29.0,63.0,63.0
The Beanie Bubble,R,6.3,49.0,63.0,63.0
Horrible Bosses 2,A,6.3,40.0,63.0,63.0
Showing Up,R,6.3,86.0,63.0,63.0
A View to a Kill,UA,6.3,40.0,63.0,63.0
Dear John,U,6.3,43.0,63.0,63.0
Blind Fury,A,6.3,31.0,63.0,63.0
Tomb Raider,UA,6.3,48.0,63.0,63.0
Apostle,18,6.3,62.0,63.0,63.0
Walking Tall,PG-13,6.3,44.0,63.0,63.0
Irresistible,UA 16+,6.3,47.0,63.0,63.0
Terminator 3: Rise of the Machines,UA,6.3,66.0,63.0,63.0
Berlin Syndrome,A,6.3,70.0,63.0,63.0
Red Notice,13,6.3,37.0,63.0,63.0
Revolver,R,6.3,25.0,63.0,63.0
Watcher,R,6.3,72.0,63.0,63.0
Triple 9,R,6.3,52.0,63.0,63.0
Project Almanac,PG-13,6.3,47.0,63.0,63.0
Proof of Life,UA,6.3,45.0,63.0,63.0
Birth,R,6.3,51.0,63.0,63.0
Death on the Nile,UA,6.3,52.0,63.0,63.0
Lights Out,A,6.3,58.0,63.0,63.0
The Aftermath,R,6.3,43.0,63.0,63.0
Mulholland Falls,R,6.3,51.0,63.0,63.0
13 Going on 30,UA,6.3,57.0,63.0,63.0
Polar,18,6.3,19.0,63.0,63.0
Gekijôban Poketto Monsutâ: Myûtsû no Gyakushû,U,6.3,35.0,63.0,63.0
Shrek Forever After,U,6.3,58.0,63.0,63.0
The Change-Up,UA,6.3,39.0,63.0,63.0
Kimi,A,6.3,79.0,63.0,63.0
Blue Streak,UA,6.3,46.0,63.0,63.0
Every Which Way But Loose,A,6.3,41.0,63.0,63.0
Upside Down,PG-13,6.3,45.0,63.0,63.0
Escape to Witch Mountain,U,6.3,60.0,63.0,63.0
The Chronicles of Narnia: The Voyage of the Dawn Treader,U,6.3,53.0,63.0,63.0
The Collector,R,6.3,29.0,63.0,63.0
The Heavenly Kid,U,6.3,30.0,63.0,63.0
Neighbors,15+,6.3,68.0,63.0,63.0
Vacation Friends,A,6.3,49.0,63.0,63.0
After Death,PG-13,6.3,28.0,63.0,63.0
Evita,U,6.3,45.0,63.0,63.0
Bright,18,6.3,29.0,63.0,63.0
Austenland,PG-13,6.3,42.0,63.0,63.0
What's Love Got to Do with It?,PG-13,6.3,59.0,63.0,63.0
Viva Las Vegas,U,6.3,69.0,63.0,63.0
Sky High,U,6.3,62.0,63.0,63.0
Shirley,PG-13,6.3,57.0,63.0,63.0
Risen,UA,6.3,51.0,63.0,63.0
Monsters,R,6.3,63.0,63.0,63.0
Paycheck,UA,6.3,43.0,63.0,63.0
The Dead Pool,A,6.3,46.0,63.0,63.0
Ella Enchanted,U,6.3,53.0,63.0,63.0
Red Dawn,U,6.3,53.0,63.0,63.0
Dýrið,R,6.3,68.0,63.0,63.0
Maze Runner: The Death Cure,UA,6.3,50.0,63.0,63.0
Wimbledon,PG-13,6.3,59.0,63.0,63.0
The Family,A,6.3,42.0,63.0,63.0
Goosebumps,UA,6.3,60.0,63.0,63.0
Uncharted,UA,6.3,45.0,63.0,63.0
Get Him to the Greek,A,6.3,65.0,63.0,63.0
Down with Love,PG-13,6.3,52.0,63.0,63.0
Hart's War,UA,6.3,49.0,63.0,63.0
The Brass Teapot,R,6.3,43.0,63.0,63.0
Don't Worry Darling,A,6.3,48.0,63.0,63.0
Young Adult,PG,6.3,71.0,63.0,63.0
American Wedding,A,6.3,43.0,63.0,63.0
Escape from the Planet of the Apes,U,6.3,69.0,63.0,63.0
Godzilla vs. Kong,UA,6.3,59.0,63.0,63.0
Thanksgiving,R,6.3,63.0,63.0,63.0
To All the Boys: Always and Forever,13,6.3,65.0,63.0,63.0
Ghost in the Shell,U,6.3,52.0,63.0,63.0
Oz the Great and Powerful,UA,6.3,44.0,63.0,63.0
My Spy,UA,6.3,46.0,63.0,63.0
The Producers,PG-13,6.3,52.0,63.0,63.0
Unlocked,UA,6.3,46.0,63.0,63.0
Sand Castle,16+,6.3,45.0,63.0,63.0
7500,16,6.3,58.0,63.0,63.0
Death Wish,UA,6.3,31.0,63.0,63.0
Knight and Day,UA,6.3,46.0,63.0,63.0
The Boss Baby,U,6.3,50.0,63.0,63.0
My Best Friend's Wedding,UA,6.3,51.0,63.0,63.0
Sabrina,PG,6.3,56.0,63.0,63.0
Scream 2,UA,6.3,62.0,63.0,63.0
Hoodlum,R,6.3,50.0,63.0,63.0
Miss Congeniality,A,6.3,43.0,63.0,63.0
Meet the Fockers,A,6.3,41.0,63.0,63.0
Cloudy with a Chance of Meatballs 2,U,6.3,59.0,63.0,63.0
Transporter 2,A,6.3,56.0,63.0,63.0
Dreamscape,A,6.3,63.0,63.0,63.0
True Story,R,6.3,50.0,63.0,63.0
The Uninvited,PG-13,6.3,43.0,63.0,63.0
Night of the Comet,U,6.3,59.0,63.0,63.0
The Case for Christ,PG,6.3,50.0,63.0,63.0
Scary Movie,15+,6.3,48.0,63.0,63.0
Convoy,U,6.3,47.0,63.0,63.0
Johnny English Reborn,UA,6.3,46.0,63.0,63.0
Mr. Right,R,6.3,52.0,63.0,63.0
Scouts Guide to the Zombie Apocalypse,Not Rated,6.3,32.0,63.0,63.0
Criminal,UA,6.3,36.0,63.0,63.0
Two Night Stand,A,6.3,45.0,63.0,63.0
The Last Stand,A,6.3,54.0,63.0,63.0
The Laundromat,18,6.3,57.0,63.0,63.0
Ocean's Eight,UA,6.3,61.0,63.0,63.0
Freaky,R,6.3,67.0,63.0,63.0
Delivery Man,UA,6.3,44.0,63.0,63.0
Legend,U,6.3,30.0,63.0,63.0
Barb and Star Go to Vista Del Mar,PG-13,6.3,64.0,63.0,63.0
The Little Things,A,6.3,54.0,63.0,63.0
Nighthawks,A,6.3,56.0,63.0,63.0
Look Both Ways,UA 13+,6.3,49.0,63.0,63.0
Rio 2,U,6.3,49.0,63.0,63.0
Young Adam,NC-17,6.3,67.0,63.0,63.0
Wedding Season,UA 13+,6.3,57.0,63.0,63.0
The King's Man,15+,6.3,44.0,63.0,63.0
This Means War,A,6.3,31.0,63.0,63.0
Do Revenge,A,6.3,66.0,63.0,63.0
Secret in Their Eyes,PG-13,6.3,45.0,63.0,63.0
Breathe In,R,6.3,60.0,63.0,63.0
Spider-Man 3,UA,6.3,59.0,63.0,63.0
Bastille Day,R,6.3,48.0,63.0,63.0
Underworld: Awakening,A,6.3,39.0,63.0,63.0
Somewhere,R,6.3,67.0,63.0,63.0
American Gigolo,A,6.3,57.0,63.0,63.0
Predator 2,R,6.3,46.0,63.0,63.0
Strays,R,6.3,54.0,63.0,63.0
"Hail, Caesar!",UA,6.3,72.0,63.0,63.0
Hotel Transylvania 3: Summer Vacation,U,6.3,54.0,63.0,63.0
Very Bad Things,R,6.3,33.0,63.0,63.0
The Guilty,16,6.3,63.0,63.0,63.0
Before I Go to Sleep,R,6.3,41.0,63.0,63.0
Practical Magic,A,6.3,47.0,63.0,63.0
Beowulf,A,6.3,59.0,63.0,63.0
Eternals,UA,6.3,52.0,63.0,63.0
Hustlers,A,6.3,79.0,63.0,63.0
Spanking the Monkey,A,6.3,66.0,63.0,63.0
Barbershop,PG-13,6.3,66.0,63.0,63.0
All Good Things,R,6.3,57.0,63.0,63.0
Scream,A,6.3,60.0,63.0,63.0
Intolerable Cruelty,PG-13,6.3,71.0,63.0,63.0
Major Payne,PG-13,6.3,34.0,63.0,63.0
Newness,18,6.3,50.0,63.0,63.0
The Voices,R,6.3,58.0,63.0,63.0
The Vanishing,UA,6.3,49.0,63.0,63.0
892,PG-13,6.3,66.0,63.0,63.0
Operation Fortune: Ruse de Guerre,A,6.3,51.0,63.0,63.0
Anchorman 2: The Legend Continues,PG-13,6.3,61.0,63.0,63.0
Ted 2,A,6.3,48.0,63.0,63.0
Freaky Friday,U,6.3,70.0,63.0,63.0
Summer Rental,U,6.3,38.0,63.0,63.0
Centurion,R,6.3,62.0,63.0,63.0
Osmosis Jones,PG,6.3,57.0,63.0,63.0
The Family Plan,PG-13,6.3,39.0,63.0,63.0
The Baytown Outlaws,R,6.3,33.0,63.0,63.0
The Conjuring: The Devil Made Me Do It,A,6.3,53.0,63.0,63.0
Sanctuary,R,6.3,67.0,63.0,63.0
Needful Things,UA,6.3,43.0,63.0,63.0
Central Intelligence,UA,6.3,52.0,63.0,63.0
The Commuter,UA,6.3,56.0,63.0,63.0
Farang,R,6.3,55.0,63.0,63.0
Haunt,R,6.3,69.0,63.0,63.0
Under the Skin,R,6.3,80.0,63.0,63.0
Date Night,A,6.3,56.0,63.0,63.0
Queen Bees,PG-13,6.3,52.0,63.0,63.0
Aniara,R,6.3,61.0,63.0,63.0
Devil,UA,6.3,44.0,63.0,63.0
Mary Shelley's Frankenstein,A,6.3,49.0,63.0,63.0
The Black Cauldron,U,6.3,59.0,63.0,63.0
The Beguiled,R,6.3,77.0,63.0,63.0
Splash,U,6.3,71.0,63.0,63.0
Black Beauty,PG,6.4,52.0,64.0,64.0
How I Live Now,R,6.4,57.0,64.0,64.0
Maniac,A,6.4,22.0,64.0,64.0
Fright Night,A,6.4,64.0,64.0,64.0
Every Day,Not Rated,6.4,52.0,64.0,64.0
Dirty Work,PG-13,6.4,24.0,64.0,64.0
Contraband,A,6.4,51.0,64.0,64.0
Charlie St. Cloud,PG-13,6.4,37.0,64.0,64.0
In & Out,PG-13,6.4,70.0,64.0,64.0
London,R,6.4,24.0,64.0,64.0
Stick It,PG-13,6.4,53.0,64.0,64.0
Creep 2,(Banned),6.4,75.0,64.0,64.0
Down in the Valley,R,6.4,65.0,64.0,64.0
The Mountain Between Us,UA,6.4,48.0,64.0,64.0
Support the Girls,R,6.4,85.0,64.0,64.0
The Gauntlet,A,6.4,59.0,64.0,64.0
Son of a Gun,R,6.4,49.0,64.0,64.0
Star Trek: Nemesis,Not Rated,6.4,51.0,64.0,64.0
Inventing the Abbotts,UA,6.4,49.0,64.0,64.0
Big Trouble,PG-13,6.4,47.0,64.0,64.0
